id,url,name,website,people_count,senior_people_count,emails_count,personal_emails_count,phones_count,addresses_count,investors_count,clients_count,partners_count,changes_count,people_changes_count,contact_changes_count,description_short
4970950,https://www.aihitdata.com/company/004BD9C6/ricoh-copiers/overview,Ricoh Copiers,ricohcopiers.org,0,0,1,0,1,0,0,0,0,71,0,3,"Insight Systems, as a premier dealer of Ricoh copiers and Printers within the U.K can offer the full range of Mono and Colour equipment. We are able to provide a wide variety of financial options including buy, lease or ""cost per page"", with"
34675562,https://www.aihitdata.com/company/02111B6A/mccabe-building/overview,mccabe building,mccabebuilding.com.au,1,0,1,0,1,0,0,0,0,202,0,0,"McCabe Building is a small, well established company that thrives on providing a quality service and delivering an exemplary finished product."
17971299,https://www.aihitdata.com/company/01123863/conservatoryspecialistskent-com/overview,conservatoryspecialistskent.com,conservatoryspecialistskent.com,0,0,0,0,1,1,0,0,0,48,0,0,conservatory in Leybourne | building contractor in Leybourne | building services in Leybourne | general builder in Leybourne
31230437,https://www.aihitdata.com/company/01DC89E5/florida-home-automation-companies/overview,Florida Home Automation Companies,floridahomeautomationcompanies.com,0,0,0,0,0,0,0,0,0,36,0,0,Our automation experts can design and install your system quickly so you can enjoy all the benefits of a smart home. All of our smart home installers are qualified and have been in business at least 5 years or longer and have an A+ BBB rating to
25411697,https://www.aihitdata.com/company/0183C071/technology-one/overview,Technology One,technologyonecorp.com,11,8,3,0,25,17,0,0,2,488,7,45,"With Ci Anywhere, users of TechnologyOne products can use our enterprise software in any place, at any time, and on any device. Employees can move across PCs, laptops, phones and tablets throughout the day, with the data being accessed flowing"
9026467,https://www.aihitdata.com/company/0089BBA3/the-wright-services/overview,The Wright Services,thewrightservices.com,1,0,1,0,1,1,0,0,0,31,1,7,"Our firm is a hometown accounting and bookkeeping business, located in Fairview, TN. We strive to give personal attention to every client. We approach every client relationship with integrity, honesty, and Christian values in order to give the best"
36805844,https://www.aihitdata.com/company/02319CD4/jmcbeed-com/overview,JmcBeed.com,jmcbeed.com,0,0,0,0,0,0,0,0,0,8,0,1,Aiming to help realize the dreams of students to be engineers JMC was founded in 2007. Pro. S.R.Joshi - an emient educationist is behind the exponantial growth of jmc. emergence of JMC - a leading brands is the out come of the persisitant hard work
8628573,https://www.aihitdata.com/company/0083A95D/schiavi/overview,Schiavi,schiavico.com,7,3,1,0,3,2,0,0,0,59,1,7,"Schiavi + Dattani is a full service investment advisory firm providing portfolio management and financial planning services located in Wilmington, DE...  As Delaware's first Fee-Only financial planning and investment advisory firm, we have always"
27752344,https://www.aihitdata.com/company/01A77798/oriental-pearl/overview,Oriental Pearl,orientalpearlspamokena.com,0,0,1,0,1,2,0,0,0,39,0,2,"Oriental Pearl Spa, L.L.C, in Mokena, IL, is a premier spa serving Frankfort, Orland Park, Orland Hills, Palos Heights, Palos Park, Tinley Park and surrounding areas. We provide a variety of services including body work, waxing, as well as Asian"
17348356,https://www.aihitdata.com/company/0108B704/knightfox-app-design/overview,Knightfox App Design,knightfoxapps.com,0,0,1,0,0,0,0,0,0,19,0,0,Knightfox App Design was born out of the brains of two geeks that have been building and designing applications for many years until they decided to make a step into the direction of forming a real company.
34618465,https://www.aihitdata.com/company/02103C61/immunoassays/overview,Immunoassays,immunoassays.com,0,0,20,0,22,3,0,0,0,33,0,0,"Founded in 1995, Meso Scale Discovery (MSD) is a global leader in the development, manufacture, and commercialization of innovative assays and instruments for the measurement of molecules in biological samples. MSD's proprietary MULTI‑ARRAY"
25721152,https://www.aihitdata.com/company/01887940/springwater-welsh-ponies/overview,Springwater Welsh Ponies,springwaterwelshponies.com.au,0,0,1,0,1,1,0,0,0,13,0,2,
15961580,https://www.aihitdata.com/company/00F38DEC/imperial-hospital/overview,Imperial Hospital,imperialhospital.net,6,2,5,0,7,0,0,47,0,3,0,0,"Imperial Hospital is one of the private hospitals, located at the heart of Khartoum. Imperial Hospital committed itself to provide advanced featured medical care to approach European Hospitals Standards...  Imperial hospital is located in the heart"
16718184,https://www.aihitdata.com/company/00FF1968/reagan-flooring/overview,Reagan Flooring,reaganflooring.com,3,1,2,2,1,1,0,0,0,101,3,5,"Reagan Flooring, LLC is a residential and commercial flooring installation business located in Greenwood, South Carolina. Our family business has a tradition and heritage of quality flooring installation and service that spans more than five"
7425802,https://www.aihitdata.com/company/00714F0A/l-arthur/overview,L.Arthur,larthur.com.au,0,0,1,0,1,2,0,0,0,60,0,3,L.Arthur has been providing transport services spanning three centuries and is one of Melbourne's oldest privately owned transport companies. Our long standing employees demonstrate our commitment to both our people and our customers along with a
38348494,https://www.aihitdata.com/company/024926CE/alchemy-league/overview,Alchemy League,alchemyleague.com,0,0,2,0,1,0,0,0,0,0,0,0,The vision of Alchemy League is to become the most popular purveyor of cannabis products in Massachusetts and always be on the cutting edge of developing accessible cannabis solutions to address society's problems...  To provide high quality cannabis
28629900,https://www.aihitdata.com/company/01B4DB8C/integrity-data-bridge/overview,Integrity Data Bridge,integritydatabridge.com,0,0,1,0,1,1,0,0,0,52,0,10,Integrity Data Bridge is an IT and Business Solutions Provider. We provide Managed Services for IT Solutions and Business Processes. We are a provider of System Integration that includes turnkey infrastructure solutions for business and government
17455178,https://www.aihitdata.com/company/010A584A/noillim/overview,Noillim,noillim.co.uk,0,0,0,0,0,1,0,0,0,99,0,6,"Experiencing the interaction between man and architecture in the new emerging habitats is the driving principle of our business. Quality in design and implementation that fulfill the aesthetical demands and improve quality of life, these are our"
25073345,https://www.aihitdata.com/company/017E96C1/siam-bangkok-dental/overview,Siam-Bangkok-Dental,siambangkokdental.com,0,0,3,0,2,1,0,0,0,155,0,3,"Our clinic is located at the corner of soi 51, Sukumvit road; as the name implies, ""Dentist @ 51"". Moreover, our establishing dentists, or clinic co-founders, are classmates of the 51st class in the same prestigious dental school in Bangkok. This is"
35496959,https://www.aihitdata.com/company/021DA3FF/agrawal-trading/overview,Agrawal Trading,agrawaltrading.co.in,3,0,0,0,1,2,0,0,0,22,0,1,"AGRAWAL TRADING COMPANY - Manufacturer,Supplier And Exporter Of Playground Equipment,Outdoor Playground Equipment,Commercial Playground Equipment From Ambala,Haryana,India...  We, Agrawal Trading Company (ISO 9001:2015 CERTIFIED COMPANY), were formed"
30493916,https://www.aihitdata.com/company/01D14CDC/st-petersburg/overview,St Petersburg,pianomoversstpetersburg.weebly.com,0,0,0,0,0,2,0,0,0,4,0,0,Shifting is generally a tricky occasion also it gets even harder if you want to maneuver anything as delicate as being a piano. Ofcourse should you not own one you do not truly determine what all the fascination is about but when you do you then
35279940,https://www.aihitdata.com/company/021A5444/great-heights-roofing-siding/overview,Great Heights Roofing & Siding,greatheightsroofing.com,0,0,1,0,1,0,0,0,0,0,0,0,"With our extensive experience, we can assist you with the best siding option for your home and your needs...  Great Heights Roofing & Siding has over 25 years experience in providing superior residential and commercial exterior work including"
10807285,https://www.aihitdata.com/company/00A4E7F5/renewable-energy-sources/overview,renewable energy sources,renewable-energysources.com,0,0,0,0,0,0,0,0,0,41,0,0,"While raw forms of energy are both free and practically infinite, the equipment and materials needed to collect, process, and transport the energy to the users are neither one. Currently, the RE costs are generally higher than that of fossil-based"
34256286,https://www.aihitdata.com/company/020AB59E/quilliam-international/overview,Quilliam International,quilliaminternational.com,18,8,3,0,2,1,0,0,0,192,15,4,Quilliam is the world's first counter-extremism organisation. We have a full spectrum approach to promote pluralism and inspire change.
27044976,https://www.aihitdata.com/company/019CAC70/custom-painting/overview,Custom Painting,custompaintingpro.com,0,0,1,0,1,2,0,0,0,25,0,2,
32748948,https://www.aihitdata.com/company/01F3B594/pesarohotels24-com/overview,pesarohotels24.com,pesarohotels24.com,0,0,0,0,0,11,0,0,0,116,0,22,"Featuring a hairdresser, a beauty salon and a solarium, the 5-star Excelsior Hotel offers 52 beautiful guestrooms. The property opened in 2010 and features luxurious architecture...  The welcoming 5-star Grand Hotel Vittoria offers soundproof"
38333365,https://www.aihitdata.com/company/0248EBB5/aaliyahhaise-eu-org/overview,aaliyahhaise.eu.org,aaliyahhaise.eu.org,0,0,1,0,0,0,0,0,0,0,0,0,"As parents, grandparents, aunts, and uncles we charge to alpha demography added of an absorption in the affecting accompaniment of our accessible educational system. We charge to allocution to our children's teachers, principals, admiral in"
35152852,https://www.aihitdata.com/company/021863D4/pj-s-smokin-bbq/overview,PJ's Smokin' BBQ,pjs-smokin-bbq.com,0,0,1,0,1,0,0,0,0,41,0,4,"PJ's Smokin' BBQ, LLC is a family-owned and operated business originated by James Herndon, aka PJ. James grew up in Kemp, TX and has always had a heart for serving others. After retiring from driving trucks for over 40 years he perfected his craft in"
11588030,https://www.aihitdata.com/company/00B0D1BE/sanskar-family-daycare/overview,Sanskar Family Daycare,sanskardaycare.com,1,0,1,0,1,0,0,0,0,5,0,0,Sanskar is a daycare licensed by the State of California Department of Social Services (License #434406420)
29256365,https://www.aihitdata.com/company/01BE6AAD/premierpawninc-com/overview,premierpawninc.com,premierpawninc.com,0,0,0,0,0,0,0,0,0,11,0,0,
8687612,https://www.aihitdata.com/company/00848FFC/shipyourreptiles/overview,ShipYourReptiles,shipyourreptiles.com,2,0,2,0,1,1,0,0,0,246,8,7,"ShipYourReptiles.com is designed specifically to help reptile breeders and hobbyists ship reptiles and supplies easily, securely and affordably. ShipYourReptiles.com and our other All Pro Shipping sites have shipped more than 450,000 packages"
30661975,https://www.aihitdata.com/company/01D3DD57/yl-consulting/overview,YL Consulting,ylconsultinginc.com,0,0,2,0,1,1,0,0,0,37,0,5,"YL Consulting Inc. is a firm established in Miami FL in 2013. It was created with the vision and expertise of its founder Ms. Yarmeli Lares to manage, develop, and implement control project techniques. In this company, we offer efficient and up-to-"
18083584,https://www.aihitdata.com/company/0113EF00/forton-furniture/overview,Forton Furniture,fortonfj.com,0,0,2,0,0,0,0,0,0,36,0,1,
